지역,시군구,단지명,전용면적(㎡),계약년월,거래금액(만원)
,수성구 범어동,청구성조타운,84.90,202104,58700
,수성구 범어동,청구성조타운,84.90,202104,48000
,수성구 범어동,힐스테이트범어,84.92,202104,104100
,수성구 범어동,힐스테이트범어,84.92,202104,135890
,수성구 범어동,힐스테이트범어,84.92,202104,149000
,수성구 범어동,힐스테이트범어,84.92,202104,154000
,수성구 사월동,대구시지푸르지오,84.98,202104,38500
,수성구 사월동,사월보성,84.99,202104,34500
,수성구 사월동,시지3차서한이다음,84.97,202104,43300
,수성구 사월동,시지동화아이위시,71.60,202104,31200
,수성구 사월동,시지한신휴플러스,84.71,202104,47000
,수성구 사월동,태왕리더스,84.93,202104,33000
,수성구 상동,청구타운,85.00,202104,45000
,수성구 수성동1가,동양아파트(201동),81.99,202104,29800
,수성구 수성동1가,삼성(219-2),76.26,202104,30000
,수성구 수성동1가,수성대백인터빌,84.99,202104,40000
,수성구 수성동1가,수성롯데캐슬TheFirst,84.97,202104,97000
,수성구 수성동1가,수성롯데캐슬TheFirst,84.97,202104,102000
,수성구 수성동1가,수성롯데캐슬TheFirst,84.97,202104,102000
,수성구 수성동4가,우방사랑마을,84.98,202104,59800
,수성구 시지동,고산노변타운,84.70,202104,53900
,수성구 시지동,노변청구,84.86,202104,61500
,수성구 시지동,수성알파시티동화아이위시,84.95,202104,95500
,수성구 시지동,청구전원타운,73.02,202104,49500
,수성구 신매동,사월화성파크드림(3단지),85.00,202104,49000
,수성구 신매동,시지태성맨션,84.98,202104,36700
,수성구 신매동,시지태성맨션,84.98,202104,35500
,수성구 신매동,신매우방타운,84.93,202104,29400
,수성구 신매동,한라하우젠트,84.96,202104,47500
,수성구 욱수동,태왕4하이츠,79.85,202104,39500
,수성구 중동,아크로파트B동,84.50,202104,33800
,수성구 지산동,(1197-20),84.98,202104,31700
,수성구 지산동,(1197-20),84.98,202104,29500
,수성구 지산동,동서맨션,84.98,202104,39500
,수성구 지산동,지산아이위시네이처아파트,84.14,202104,34490
,수성구 지산동,청구타운,84.90,202104,45000
,수성구 지산동,현대맨션,84.87,202104,36500
,수성구 지산동,현대맨션,84.87,202104,38200
,수성구 파동,대자연맨션1차,63.79,202104,25500
,수성구 파동,대자연맨션1차,84.90,202104,34000
,수성구 파동,대자연맨션2차,63.67,202104,27600
,수성구 파동,대자연맨션2차,63.67,202104,27700
,수성구 파동,대자연맨션2차,84.93,202104,34500
,수성구 파동,송원맨션,84.99,202104,32000
,수성구 파동,수성맨션,83.24,202104,25000
,수성구 파동,수성못코오롱하늘채,84.94,202104,53500
,수성구 파동,수성못코오롱하늘채,84.84,202104,55000
,수성구 파동,수성못코오롱하늘채,84.84,202104,55000
,수성구 파동,수성못코오롱하늘채,84.95,202104,58500
,수성구 파동,수성못코오롱하늘채,84.84,202104,56000
,수성구 파동,수성못코오롱하늘채,84.94,202104,55300
,수성구 파동,화성파크뷰,84.98,202104,41000
,수성구 황금동,힐스테이트황금동,84.91,202104,94000
,수성구 황금동,힐스테이트황금동,84.91,202104,89000
,수성구 황금동,힐스테이트황금동,84.59,202104,89500
,중구 남산동,청라센트럴파크,76.99,202104,50000
,중구 대봉동,대봉태왕아너스,77.43,202104,51000
,중구 대봉동,청운맨션,84.93,202104,52000
,중구 봉산동,봉산뜨란채,84.60,202104,48500
,중구 삼덕동2가,나누리,83.80,202104,24000
,중구 삼덕동2가,삼덕드림타운,66.36,202104,20300
,중구 삼덕동3가,삼덕청아람,84.57,202104,68000
,중구 수창동,대구역센트럴자이,84.64,202104,64800
,중구 수창동,대구역센트럴자이,84.64,202104,67800
,남구 대명동,강남골든하이츠,62.05,202105,15500
,남구 대명동,경일맨션,69.75,202105,13500
,남구 대명동,교대역동서프라임36.5,84.33,202105,52800
,남구 대명동,노블캐슬,80.95,202105,29000
,남구 대명동,동아대덕,84.96,202105,26200
,남구 대명동,세광,84.90,202105,32000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,84.66,202105,100000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,56000
,남구 대명동,아리랑빌라트,74.57,202105,60000
,남구 대명동,용마맨션,78.18,202105,29800
,남구 대명동,우방뉴-코스모스,75.76,202105,37700
,남구 대명동,파크맨션,82.49,202105,29800
,남구 대명동,호창프레시앙,84.54,202105,28700
,남구 대명동,효동,81.89,202105,27050
,남구 대명동,효동,81.89,202105,24200
,남구 봉덕동,강변코오롱하늘채,84.99,202105,46300
,남구 봉덕동,강변코오롱하늘채,84.99,202105,46700
,남구 봉덕동,봉덕한라하우젠트퍼스트,84.88,202105,47500
,남구 봉덕동,봉덕화성파크드림,69.60,202105,44500
,남구 봉덕동,봉덕화성파크드림,72.66,202105,53000
,남구 봉덕동,앞산서한이다음,67.13,202105,41800
,남구 봉덕동,앞산서한이다음,77.17,202105,47200
,남구 봉덕동,앞산태왕아너스,84.96,202105,52000
,남구 봉덕동,앞산태왕아너스,84.96,202105,56000
,남구 봉덕동,태성맨션,84.98,202105,21500
,남구 이천동,보성상아맨션,84.74,202105,42500
,남구 이천동,이천뜨란채4단지,84.93,202105,45000
,남구 이천동,이천주공2단지,84.84,202105,39000
,남구 이천동,조은사람조은집,80.91,202105,30000
,남구 이천동,희망교대성유니드,75.75,202105,35000
,남구 이천동,희망교대성유니드,75.75,202105,34600
,달서구 감삼동,성당코오롱하늘채,73.90,202105,38500
,달서구 감삼동,성당코오롱하늘채,85.00,202105,54300
,달서구 감삼동,우방드림시티,84.93,202105,57550
,달서구 감삼동,우방드림시티,84.99,202105,47500
,달서구 감삼동,우방드림시티,84.91,202105,40000
,달서구 감삼동,우인그레이스(103동),84.76,202105,37700
,달서구 감삼동,청구타운,84.99,202105,53955
,달서구 대곡동,대구금강맨션2차,84.98,202105,34500
,달서구 대곡동,수목원제일풍경채,78.94,202105,50400
,달서구 대천동,월배태영데시앙,84.96,202105,46000
,달서구 대천동,월배힐스테이트,84.98,202105,46000
,달서구 대천동,월배힐스테이트,84.97,202105,46500
,달서구 대천동,월배힐스테이트,84.98,202105,47000
,달서구 대천동,월배힐스테이트,84.98,202105,47800
,달서구 도원동,나래마을,84.71,202105,28000
,달서구 도원동,나래마을,84.71,202105,23800
,달서구 도원동,나래마을,84.71,202105,30900
,달서구 도원동,대곡사계절타운,84.97,202105,31200
,달서구 도원동,롯데캐슬레이크,84.91,202105,49000
,달서구 도원동,롯데캐슬레이크,84.91,202105,42700
,달서구 도원동,롯데캐슬레이크,84.91,202105,42700
,달서구 도원동,롯데캐슬레이크,84.91,202105,44500
,달서구 도원동,미리샘마을,84.93,202105,26800
,달서구 도원동,미리샘마을,84.93,202105,30300
,달서구 도원동,미리샘마을,84.93,202105,29500
,달서구 도원동,미리샘마을,84.93,202105,30500
,달서구 도원동,미리샘마을,84.93,202105,29000
,달서구 도원동,미리샘마을,75.99,202105,29500
,달서구 두류동,삼정그린빌,84.83,202105,63800
,달서구 본동,가온씨티플러스,82.46,202105,24900
,달서구 본동,가온씨티플러스,82.46,202105,25200
,달서구 본동,가온씨티플러스,82.46,202105,25400
,달서구 본동,가온씨티플러스,82.46,202105,25200
,달서구 본동,가온씨티플러스,82.46,202105,24900
,달서구 본동,가온씨티플러스,82.46,202105,24900
,달서구 본동,가온씨티플러스,82.46,202105,24900
,달서구 본동,가온씨티플러스,82.46,202105,40000
,달서구 본동,그린맨션2차,69.43,202105,36500
,달서구 본동,그린맨션3차,76.23,202105,37300
,달서구 본동,그린맨션3차,84.99,202105,46000
,달서구 본동,로얄캐슬,84.77,202105,32000
,달서구 본동,장목아트빌,83.07,202105,30000
,달서구 본동,청림팔레스,79.92,202105,27000
,달서구 본리동,굿모닝,84.98,202105,42000
,달서구 본리동,굿모닝,84.98,202105,42000
,달서구 본리동,그린아트빌,84.44,202105,44000
,달서구 본리동,달서유림노르웨이숲,84.96,202105,39000
,달서구 본리동,본리롯데캐슬2차,84.99,202105,57500
,달서구 본리동,성당래미안e-편한세상1단지,77.03,202105,46000
,달서구 본리동,성당래미안e-편한세상1단지,84.95,202105,51000
,달서구 본리동,성당래미안e-편한세상2단지,84.96,202105,55200
,달서구 본리동,성당래미안e-편한세상2단지,84.96,202105,51800
,달서구 본리동,현대백조타운,84.54,202105,30000
,달서구 본리동,현대백조타운,84.54,202105,30000
,달서구 본리동,현대백조타운,84.54,202105,43000
,달서구 상인동,보성산호,66.57,202105,31000
,달서구 상인동,상인e-편한세상1단지,84.92,202105,71500
,달서구 상인동,상인역모아엘가파크뷰,72.96,202105,47000
,달서구 상인동,상인역신일해피트리,84.48,202105,46000
,달서구 상인동,상인영남화성타운,84.99,202105,42000
,달서구 상인동,상인영남화성타운,84.99,202105,43500
,달서구 상인동,상인자이,84.73,202105,55000
,달서구 상인동,상인평광,84.85,202105,31800
,달서구 상인동,상인평광,84.85,202105,32400
,달서구 상인동,상인평광,84.85,202105,29700
,달서구 상인동,상인현대동방타운,84.94,202105,45300
,달서구 상인동,상인화성파크드림2단지,84.98,202105,58000
,달서구 상인동,상인화성파크드림2단지,84.99,202105,63000
,달서구 상인동,상인화성하이츠,85.00,202105,42250
,달서구 상인동,세정드림타운,84.57,202105,25000
,달서구 상인동,송현주공3,73.94,202105,55000
,달서구 상인동,송현주공3,61.52,202105,50000
,달서구 상인동,송현주공3,61.52,202105,52800
,달서구 상인동,예그린101동,84.98,202105,28000
,달서구 상인동,예그린102동,84.98,202105,28000
,달서구 상인동,예그린102동,84.98,202105,28000
,달서구 상인동,월촌화성타운,85.00,202105,35000
,달서구 성당동,두산위브,84.98,202105,45000
,달서구 성당동,성당래미안e-편한세상3단지,84.88,202105,51500
,달서구 성당동,성지,69.75,202105,14300
,달서구 성당동,성지,70.17,202105,14300
,달서구 송현동,센텀시티,77.19,202105,25000
,달서구 송현동,송현역드림팰리스,84.32,202105,39800
,달서구 송현동,송현역드림팰리스,84.32,202105,39800
,달서구 송현동,송현역드림팰리스,84.32,202105,39800
,달서구 송현동,송현파크맨션,73.64,202105,18000
,달서구 신당동,한화꿈에그린,84.89,202105,32000
,달서구 용산동,성서2보성타운,84.95,202105,26000
,달서구 용산동,성서2보성타운,84.95,202105,29400
,달서구 용산동,성서2보성타운,84.95,202105,29000
,달서구 용산동,성서2영남우방타운,84.98,202105,39800
,달서구 용산동,성서영남우방타운,84.96,202105,37000
,달서구 용산동,용산롯데캐슬,78.58,202105,57500
,달서구 용산동,용산현대우방,75.36,202105,28500
,달서구 용산동,평화타운,84.84,202105,32600
,달서구 용산동,평화타운,84.84,202105,32600
,달서구 용산동,한마음,84.98,202105,32100
,달서구 월성동,서한맨션,84.81,202105,36000
,달서구 월성동,월성e-편한세상,84.98,202105,72000
,달서구 월성동,월성e-편한세상,84.98,202105,72000
,달서구 월성동,월성동서,84.94,202105,30500
,달서구 월성동,월성동코오롱하늘채1단지,84.92,202105,47000
,달서구 월성동,월성보성1,84.99,202105,34300
,달서구 월성동,월성협성휴포레,84.92,202105,66000
,달서구 월성동,태왕아너스월성,84.71,202105,51000
,달서구 유천동,대구월배2차아이파크,84.54,202105,63000
,달서구 유천동,대구월배2차아이파크,84.54,202105,60000
,달서구 유천동,대구월배2차아이파크,84.22,202105,58900
,달서구 유천동,월배쌍용예가,84.98,202105,46000
,달서구 유천동,월배쌍용예가,84.98,202105,51500
,달서구 유천동,진천역AK그랑폴리스,84.92,202105,54000
,달서구 유천동,진천역AK그랑폴리스,84.92,202105,56000
,달서구 유천동,진천역AK그랑폴리스,84.92,202105,59000
,달서구 유천동,현대아이파크,84.97,202105,59900
,달서구 이곡동,성서2동서화성,84.98,202105,30900
,달서구 이곡동,성서2동서화성,84.98,202105,34500
,달서구 이곡동,성서2서한타운,84.91,202105,33000
,달서구 이곡동,성서2화성타운,84.96,202105,34500
,달서구 이곡동,성서동서서한,84.86,202105,29000
,달서구 이곡동,성서무지개타운,84.99,202105,27000
,달서구 이곡동,성서무지개타운,84.99,202105,28000
,달서구 이곡동,성서무지개타운,84.99,202105,30700
,달서구 이곡동,성서청남타운,84.98,202105,28600
,달서구 이곡동,성서청남타운,84.98,202105,26700
,달서구 장기동,장기초록나라,84.98,202105,40000
,달서구 장기동,장기협성휴포레,84.95,202105,49000
,달서구 진천동,계룡리슈빌,84.86,202105,53000
,달서구 진천동,월배역라온프라이빗,80.95,202105,58000
,달서구 진천동,월배역포스코더샵,84.98,202105,51750
,달서구 진천동,진천드림캐슬,84.67,202105,24600
,달서구 진천동,진천탑클래스,84.90,202105,31500
,달서구 파호동,삼성명가타운,84.94,202105,30800
,달서구 파호동,삼성명가타운,84.94,202105,36900
,달서구 파호동,성서우방유쉘,84.94,202105,40000
,달서구 호산동,삼성한국형,84.91,202105,36000
,달서구 호산동,삼성한국형,84.91,202105,33000
,달서구 호산동,삼성한국형,84.91,202105,32500
,달서구 호산동,삼성한국형,84.91,202105,31800
,달성군 가창면,가창중석타운,84.98,202105,27500
,달성군 가창면,국태모닝포유,76.16,202105,26600
,달성군 구지면,달성화성파크드림,84.64,202105,19100
,달성군 구지면,달성화성파크드림,84.97,202105,18500
,달성군 구지면,달성화성파크드림,84.97,202105,18500
,달성군 구지면,달성화성파크드림,84.90,202105,19000
,달성군 구지면,달성화성파크드림,84.90,202105,19400
,달성군 구지면,대구국가산단ZOOM파크,84.35,202105,27700
,달성군 구지면,대구국가산단반도유보라아이비파크,84.96,202105,26000
,달성군 구지면,대구국가산단반도유보라아이비파크,84.96,202105,27800
,달성군 구지면,대구국가산단반도유보라아이비파크,84.96,202105,29000
